7420.7,4145.2,0
5589.2,6404,0
3103.5,7913.2,0
254.63,8496.2,0
-2624.1,8084.8,0
-5195.7,6727.2,0
-7159.2,4582.2,0
-8284.7,1900.9,0
-8440.6,-1002.9,0
-7608.6,-3789.3,0
-5886.1,-6132.2,0
-3474.7,-7757.4,0
-656.56,-8474.6,0
2238.4,-8200,0
4871.4,-6965.6,0
6934.2,-4916,0
8185.4,-2291,0
8478.6,602.17,0
7779.5,3424.8,0
6169.8,5846.6,0
3838,7584.2,0
1057,8434,0
-1847.7,8296.7,0
-4536.2,7188.4,0
-6693.7,5238.7,0
-8067.8,2675.9,0
-8497.6,-200.11,0
-7932.9,-3052.7,0
-6439.7,-5548,0
-4192.8,-7394,0
-1455.1,-8374.5,0
1452.9,-8374.9,0
4190.8,-7395.1,0
6438.2,-5549.7,0
7932.1,-3054.8,0
8497.6,-202.4,0
8068.5,2673.7,0
6695.1,5236.9,0
4538.1,7187.2,0
1849.9,8296.2,0
-1054.7,8434.3,0
-3836,7585.2,0
-6168.2,5848.3,0
-7778.6,3426.9,0
-8478.5,604.46,0
-8186.1,-2288.8,0
-6935.5,-4914.1,0
-4873.3,-6964.3,0
-2240.6,-8199.4,0
654.28,-8474.8,0
3472.6,-7758.3,0
5884.5,-6133.8,0
7607.6,-3791.3,0
8440.4,-1005.2,0
8285.2,1898.7,0
7160.4,4580.3,0
5197.5,6725.8,0
2626.3,8084.1,0
-252.34,8496.3,0
-3101.4,7914,0
-5587.5,6405.5,0
-7419.6,4147.2,0
-8383.3,1403.6,0
-8365.8,-1504.3,0
-7369.2,-4236.1,0
-5510.1,-6472.2,0
-3006,-7950.7,0
-150.17,-8498.7,0
2723.3,-8051.9,0
5278,-6662.8,0
7214.9,-4493.8,0
8307.5,-1798.9,0
8427.7,1106.6,0
7561.5,3882.5,0
5810.3,6204.1,0
3379.1,7799.5,0
552.33,8482,0
-2339,8171.8,0
-4956.6,6905.2,0
-6994.1,4830.4,0
-8213,2190.2,0
-8470.6,-706.35,0
-7736.8,-3520.2,0
-6097.5,-5922.1,0
-3744.5,-7630.8,0
-953.26,-8446.4,0
1949.6,-8273.4,0
4624.2,-7132.1,0
6757.6,-5156.1,0
8100.1,-2576.5,0
8494.5,304.56,0
7894.8,3150,0
6371,5626.8,0
4101.6,7444.9,0
1352.1,8391.8,0
-1555.7,8356.4,0
-4281.4,7343,0
-6505.9,5470.2,0
-7969,2957.1,0
-8499.4,97.924,0
-8035.1,-2772.7,0
-6630.2,-5318.8,0
-4449.4,-7242.4,0
-1747.8,-8318.4,0
1158.3,-8420.7,0
3928.9,-7537.5,0
6239.7,-5772,0
7820.1,-3331.1,0
8485.3,-500.19,0
8157.3,2389.2,0
6874.6,4999,0
4787.3,7023.7,0
2139.6,8226.3,0
-758.41,8466.1,0
-3567.7,7715,0
-5959.4,6061,0
-7653.6,3697.5,0
-8452.1,901.33,0
-8261.3,-2000.4,0
-7103.5,-4667.9,0
-5114.4,-6789.2,0
-2526.7,-8115.8,0
356.76,-8492.5,0
3198.5,-7875.3,0
5665.8,-6336.3,0
7470,-4055.7,0
8399.9,-1300.4,0
8346.7,1607,0
7316.6,4326.4,0
5430.1,6539.4,0
2908.1,7987.1,0
45.679,8499.9,0
-2822.1,8017.9,0
-5359.5,6597.4,0
-7269.6,4404.8,0
-8328.9,1696.6,0
-8413.4,-1210.1,0
-7513.2,-3975.2,0
-5733.6,-6275,0
-3282.9,-7840.4,0
-448.02,-8488.2,0
2439.3,-8142.5,0
5041.2,-6843.7,0
7053,-4744,0
8239.3,-2089,0
8461.3,810.43,0
7692.9,3615.1,0
6024.2,5996.6,0
3650.4,7676.2,0
849.36,8457.5,0
-2051.1,8248.8,0
-4711.5,7074.7,0
-6820.5,5072.6,0
-8131.2,2476.8,0
-8490.2,-408.96,0
-7855.5,-3246.8,0
-6301.3,-5704.6,0
-4009.7,-7494.8,0
-1248.8,-8407.8,0
1658.3,-8336.7,0
4371.3,-7289.8,0
6572.7,-5389.8,0
8004.8,-2858.9,0
8500,6.5673,0
8000.4,2871.3,0
6564.3,5399.9,0
4360,7296.6,0
1645.4,8339.2,0
-1261.8,8405.8,0
-4021.3,7488.6,0
-6310.2,5694.9,0
-7860.5,3234.7,0
-8490.8,395.84,0
-8127.3,-2489.3,0
-6812.6,-5083.1,0
-4700.6,-7082,0
-2038.4,-8252,0
862.42,-8456.1,0
3662.3,-7670.6,0
6033.5,-5987.2,0
7698.5,-3603.2,0
8462.5,-797.36,0
8236.1,2101.8,0
7045.6,4754.9,0
5030.6,6851.5,0
2426.7,8146.2,0
-461.14,8487.5,0
-3295,7835.4,0
-5743.3,6266.2,0
-7519.3,3963.6,0
-8415.3,1197.1,0
-8326.3,-1709.5,0
-7262.8,-4416,0
-5349.3,-6605.7,0
-2809.7,-8022.2,0
58.814,-8499.8,0
2920.4,-7982.6,0
5440.2,-6531,0
7323.2,-4315.1,0
8349.2,-1594.1,0
8397.9,1313.4,0
7463.7,4067.3,0
5656,6345,0
3186.3,7880.2,0
343.64,8493.1,0
-2539.2,8111.9,0
-5124.9,6781.3,0
-7110.8,4657,0
-8264.3,1987.6,0
-8450.7,-914.38,0
-7647.9,-3709.3,0
-5950,-6070.2,0
-3555.8,-7720.5,0
-745.32,-8467.3,0
2152.4,-8223,0
4798.1,-7016.3,0
6882.3,-4988.4,0
8161,-2376.6,0
8484.5,513.3,0
7815,3343.1,0
6230.7,5781.7,0
3917.3,7543.5,0
1145.3,8422.5,0
-1760.7,8315.7,0
-4460.6,7235.5,0
-6638.4,5308.6,0
-8039.3,2760.3,0
-8499.3,-111.06,0
-7964.5,-2969.4,0
-6497.5,-5480.2,0
-4270,-7349.6,0
-1542.8,-8358.8,0
1365,-8389.7,0
4113.1,-7438.6,0
6379.7,-5616.9,0
7899.6,-3137.8,0
8495,-291.43,0
8096.1,2589,0
6749.6,5166.5,0
4613.2,7139.2,0
1936.8,8276.4,0
-966.31,8444.9,0
-3756.3,7625,0
-6106.6,5912.6,0
-7742.2,3508.2,0
-8471.7,693.26,0
-8209.6,-2202.9,0
-6986.6,-4841.2,0
-4946,-6912.8,0
-2326.4,-8175.4,0
565.44,-8481.2,0
3391.1,-7794.3,0
5819.9,-6195.1,0
7567.5,-3870.8,0
8429.4,-1093.5,0
8304.7,1811.7,0
7208,4505,0
5267.7,6670.9,0
2710.8,8056.1,0
-163.3,8498.4,0
-3018.3,7946.1,0
-5520.1,6463.7,0
-7375.7,4224.8,0
-8368.1,1491.4,0
-8381.1,-1416.6,0
-7413.2,-4158.7,0
-5577.6,-6414.1,0
-3089.2,-7918.8,0
-239.21,-8496.6,0
2638.8,-8080,0
5207.9,-6717.7,0
7167.5,-4569.2,0
8288.2,-1885.9,0
8438.8,1018.2,0
7601.7,3803.1,0
5875,6142.9,0
3460.6,7763.7,0
641.18,8475.8,0
-2253.3,8195.9,0
-4884,6956.8,0
-6943.1,4903.4,0
-8189.6,2276.1,0
-8477.5,-617.56,0
-7773.3,-3438.9,0
-6159.2,-5857.8,0
-3824.3,-7591.1,0
-1041.7,-8435.9,0
1862.8,-8293.4,0
4549.2,-7180.2,0
6703.2,-5226.6,0
8072.7,-2661.3,0
8497.3,215.53,0
7927.4,3067.1,0
6429.6,5559.7,0
4179.3,7401.6,0
1439.9,8377.2,0
-1468,8372.3,0
-4204.2,7387.5,0
-6448.3,5538.1,0
-7937.6,3040.4,0
-8497.9,186.98,0
-8063.7,-2688.4,0
-6685.6,-5249.1,0
-4525,-7195.4,0
-1834.9,-8299.6,0
1070.1,-8432.4,0
3849.7,-7578.2,0
6178.8,-5837.1,0
7784.8,-3412.8,0
8479.6,-589.07,0
8181.9,2303.6,0
6926.6,4926.7,0
4860.6,6973.1,0
2225.7,8203.4,0
-669.66,8473.6,0
-3486.7,7752,0
-5895.6,6123.1,0
-7614.5,3777.5,0
-8442.2,989.84,0
-8281.8,-1913.7,0
-7152.1,-4593.2,0
-5185.3,-6735.2,0
-2611.6,-8088.9,0
267.76,-8495.8,0
3115.8,-7908.3,0
5599.1,-6395.3,0
7427.1,-4133.8,0
8385.8,-1388.4,0
8363.1,1519.5,0
7361.5,4249.5,0
5498.3,6482.2,0
2991.6,7956.2,0
134.74,8498.9,0
-2737.9,8047,0
-5290.1,6653.2,0
-7223.1,4480.7,0
-8310.7,1783.8,0
-8425.6,-1121.9,0
-7554.4,-3896.2,0
-5799,-6214.6,0
-3364.9,-7805.6,0
-536.94,-8483,0
2353.9,-8167.6,0
4969.2,-6896.2,0
7002.9,-4817.7,0
8216.9,-2175.3,0
8469.3,721.73,0
7730.4,3534.2,0
6086.7,5933.1,0
3730.6,7637.6,0
937.93,8448.1,0
-1964.6,8269.9,0
-4637.1,7123.7,0
-6766.9,5143.8,0
-8104.8,2561.8,0
-8494,-319.97,0
-7889,-3164.3,0
-6360.8,-5638.3,0
-4088,-7452.4,0
-1336.8,-8394.2,0
1570.9,-8353.6,0
4294.7,-7335.2,0
6515.8,-5458.4,0
7974.4,-2942.6,0
8499.6,-82.498,0
8030,2787.3,0
6620.6,5330.9,0
4436.3,7250.5,0
1732.7,8321.5,0
-1173.6,8418.6,0
-3942.6,7530.3,0
-6250.1,5760.7,0
-7826.1,3316.9,0
-8486.2,484.78,0
-8153,-2404,0
-6865.5,-5011.5,0
-4774.5,-7032.3,0
-2124.7,-8230.2,0
773.77,-8464.7,0
3581.7,-7708.5,0
5970.4,-6050.1,0
7660.3,-3683.6,0
8453.7,-885.98,0
8257.6,2015.4,0
7095.1,4680.8,0
5102.1,6798.4,0
2512,8120.3,0
-372.18,8491.8,0
-3212.7,7869.4,0
-5677.3,6326,0
-7477.4,4042.1,0
-8402.3,1285.2,0
-8343.8,-1622.2,0
-7308.7,-4339.7,0
-5418.2,-6549.3,0
-2893.6,-7992.3,0
-30.253,-8499.9,0
2836.6,-8012.7,0
5371.5,-6587.7,0
7277.6,-4391.6,0
8332,-1681.5,0
8411.2,1225.4,0
7506,3988.8,0
5722.2,6285.4,0
3268.7,7846.4,0
432.61,8489,0
-2454.1,8138,0
-5053.6,6834.6,0
-7061.6,4731.2,0
-8243.1,2074.1,0
-8459.8,-825.79,0
-7686.4,-3629,0
-6013.3,-6007.5,0
-3636.5,-7682.8,0
-834.01,-8459,0
2066.1,-8245.1,0
4724.3,-7066.2,0
6829.7,-5060.2,0
8135.6,-2462,0
8489.4,424.37,0
7849.6,3261.1,0
6291,5716.1,0
3996.1,7502.1,0
1233.5,8410,0
-1673.4,8333.6,0
-4384.5,7281.9,0
-6582.5,5377.9,0
-8010,2844.4,0
-8500,-21.994,0
-7995.1,-2885.8,0
-6554.5,-5411.8,0
-4346.8,-7304.5,0
-1630.3,-8342.2,0
1277,-8403.5,0
4034.9,-7481.3,0
6320.5,-5683.4,0
7866.3,-3220.4,0
8491.5,-380.43,0
8122.8,2504.1,0
6803.4,5095.5,0
4687.7,7090.5,0
2023.4,8255.7,0
-877.77,8454.6,0
-3676.2,7663.9,0
-6044.3,5976.3,0
-7705,3589.2,0
-8464,782,0
-8232.2,-2116.7,0
-7037,-4767.7,0
-5018.1,-6860.6,0
-2411.9,-8150.6,0
476.54,-8486.6,0
3309.2,-7829.4,0
5754.6,-6255.7,0
7526.5,-3949.9,0
8417.4,-1181.8,0
8323.2,1724.6,0
7254.8,4429.2,0
5337.3,6615.4,0
2795.1,8027.3,0
-74.24,8499.7,0
-2934.9,7977.2,0
-5452,6521.1,0
-7331.1,4301.8,0
-8352.1,1579,0
-8395.5,-1328.7,0
-7456.4,-4080.8,0
-5644.5,-6355.3,0
-3172,-7886,0
-328.23,-8493.7,0
2553.9,-8107.2,0
5137.2,-6771.9,0
7119.2,-4644,0
8267.9,-1972.6,0
8449,929.72,0
7641.2,3723.2,0
5939,6081,0
3541.8,7727,0
729.96,8468.6,0
-2167.3,8219.1,0
-4810.9,7007.5,0
-6891.4,4975.9,0
-8165.3,2361.8,0
-8483.5,-528.69,0
-7808.9,-3357.3,0
-6220.2,-5793,0
-3903.6,-7550.6,0
-1130,-8424.5,0
1775.8,-8312.4,0
4473.7,-7227.4,0
6648.1,-5296.5,0
8044.3,-2745.7,0
8499.1,126.48,0
7959.1,2983.9,0
6487.5,5492,0
4256.7,7357.4,0
1527.6,8361.6,0
-1380.2,8387.2,0
-4126.5,7431.1,0
-6389.9,5605.3,0
-7905.3,3123.4,0
-8495.5,276.01,0
-8091.4,-2603.7,0
-6740.2,-5178.7,0
-4600.2,-7147.6,0
-1921.7,-8279.9,0
981.64,-8443.1,0
3770.1,-7618.1,0
6117.3,-5901.5,0
7748.6,-3494.2,0
8472.9,-677.89,0
8205.6,2217.8,0
6977.8,4853.8,0
4933.4,6921.8,0
2311.6,8179.6,0
-580.83,8480.1,0
-3405.2,7788.1,0
-5831.1,6184.5,0
-7574.5,3857.1,0
-8431.3,1078.2,0
-8301.4,-1826.8,0
-7199.8,-4518.1,0
-5255.6,-6680.5,0
-2696.2,-8061,0
178.72,-8498.1,0
3032.7,-7940.6,0
5531.8,-6453.6,0
7383.4,-4211.4,0
8370.8,-1476.2,0
8378.5,1431.8,0
7405.6,4172.1,0
5565.9,6424.2,0
3074.8,7924.4,0
223.79,8497.1,0
-2653.4,8075.2,0
-5220.1,6708.3,0
-7175.7,4556.2,0
-8291.6,1870.8,0
-8436.9,-1033.5,0
-7594.8,-3816.9,0
-5863.8,-6153.5,0
-3446.5,-7769.9,0
-625.8,-8476.9,0
2268.2,-8191.8,0
4896.6,-6947.9,0
6952,-4890.8,0
8193.7,-2261.2,0
8476.4,632.94,0
7767,3453,0
6148.6,5869,0
3810.5,7598,0
1026.4,8437.8,0
-1877.8,8290,0
-4562.2,7171.9,0
-6712.7,5214.4,0
-8077.5,2646.6,0
-8496.9,-230.95,0
-7921.8,-3081.5,0
-6419.5,-5571.3,0
-4165.9,-7409.1,0
-1424.7,-8379.8,0
1483.2,-8369.6,0
4217.6,-7379.8,0
6458.3,-5526.3,0
7943.1,-3026,0
8498.3,-171.56,0
8058.8,2703,0
6676.1,5261.2,0
4512,7203.6,0
1819.8,8302.9,0
-1085.4,8430.4,0
-3863.5,7571.2,0
-6189.4,5825.9,0
-7791,3398.7,0
-8480.6,573.68,0
-8177.7,-2318.5,0
-6917.6,-4939.2,0
-4847.9,-6981.9,0
-2210.8,-8207.4,0
685.03,-8472.4,0
3500.7,-7745.6,0
5906.7,-6112.4,0
7621.3,-3763.7,0
8444,-974.52,0
8278.3,1928.7,0
7143.7,4606.2,0
5173,6744.6,0
2596.9,8093.6,0
-283.18,8495.3,0
-3130.1,7902.7,0
-5610.7,6385.1,0
-7434.6,4120.3,0
-8388.3,1373.2,0
-8360.3,-1534.7,0
-7353.8,-4262.9,0
-5486.5,-6492.1,0
-2977.2,-7961.6,0
-119.32,-8499.2,0
2752.5,-8042,0
5302.1,-6643.6,0
7231.2,-4467.6,0
8313.9,-1768.7,0
8423.6,1137.2,0
7547.3,3910,0
5787.7,6225.1,0
3350.7,7811.7,0
521.54,8484,0
-2368.7,8163.3,0
-4981.7,6887.2,0
-7011.6,4804.9,0
-8220.9,2160.3,0
-8468,-737.1,0
-7724,-3548.3,0
-6075.9,-5944.1,0
-3716.8,-7644.3,0
-922.6,-8449.8,0
1979.6,-8266.3,0
4650,-7115.3,0
6776.3,-5131.5,0
8109.4,-2547.1,0
8493.4,335.39,0
7883.3,3178.6,0
6350.5,5649.8,0
4074.5,7459.8,0
1321.6,8396.6,0
-1586,8350.7,0
-4308,7327.4,0
-6525.7,5446.5,0
-7979.7,2928.2,0
-8499.7,67.072,0
-8024.9,-2801.9,0
-6610.9,-5342.9,0
-4423.1,-7258.5,0
-1717.6,-8324.7,0
1188.9,-8416.4,0
3956.3,-7523.2,0
6260.6,-5749.4,0
7832.1,-3302.6,0
8487,-469.38,0
8148.6,2418.8,0
6856.4,5023.9,0
4761.8,7041,0
2109.8,8234,0
-789.13,8463.3,0
-3595.7,7702,0
-5981.4,6039.3,0
-7667,3669.7,0
-8455.3,870.64,0
-8254,-2030.3,0
-7086.6,-4693.7,0
-5089.7,-6807.7,0
-2497.2,-8124.9,0
387.59,-8491.2,0
3227,-7863.6,0
5688.8,-6315.7,0
7484.7,-4028.6,0
8404.6,-1269.9,0
8340.8,1637.3,0
7300.8,4352.9,0
5406.3,6559.1,0
2879.1,7997.6,0
14.826,8500,0
-2851.1,8007.6,0
-5383.4,6577.9,0
-7285.6,4378.4,0
-8335.1,1666.4,0
-8409,-1240.6,0
-7498.7,-4002.4,0
-5710.8,-6295.8,0
-3254.4,-7852.3,0
-417.21,-8489.8,0
2468.9,-8133.6,0
5066,-6825.4,0
7070.1,-4718.4,0
8246.8,-2059.1,0
8458.3,841.14,0
7679.8,3643,0
6002.4,6018.4,0
3622.5,7689.4,0
818.65,8460.5,0
-2081,8241.3,0
-4737.2,7057.6,0
-6838.8,5047.8,0
-8140.1,2447.2,0
-8488.6,-439.77,0
-7843.6,-3275.3,0
-6280.6,-5727.5,0
-3982.5,-7509.3,0
-1218.3,-8412.2,0
1688.6,-8330.6,0
4397.7,-7273.9,0
6592.2,-5365.9,0
8015.1,-2829.8,0
8499.9,37.421,0
7989.9,2900.3,0
6544.7,5423.7,0
4333.5,7312.4,0
1615.1,8345.1,0
-1292.3,8401.2,0
-4048.5,7474,0
-6330.8,5672,0
-7872.2,3206.1,0
-8492.2,365.02,0
-8118.2,-2518.8,0
-6794.1,-5107.8,0
-4674.8,-7099,0
-2008.4,-8259.3,0
893.11,-8452.9,0
3690.1,-7657.2,0
6055.2,-5965.3,0
7711.5,-3575.2,0
8465.4,-766.63,0
8228.4,2131.7,0
7028.3,4780.5,0
5005.7,6869.7,0
2397.1,8155,0
-491.94,8485.8,0
-3323.5,7823.3,0
-5766,6245.3,0
-7533.7,3936.3,0
-8419.6,1166.5,0
-8320.1,-1739.7,0
-7246.8,-4442.4,0
-5325.3,-6625.1,0
-2780.5,-8032.4,0
89.666,-8499.5,0
2949.4,-7971.9,0
5463.9,-6511.2,0
7338.9,-4288.5,0
8354.9,-1563.8,0
8393.1,1343.9,0
7448.9,4094.3,0
5632.9,6365.5,0
3157.7,7891.7,0
312.81,8494.2,0
-2568.7,8102.6,0
-5149.5,6762.6,0
-7127.6,4631.1,0
-8271.5,1957.6,0
-8447.3,-945.05,0
-7634.4,-3737.1,0
-5928,-6091.7,0
-3527.7,-7733.4,0
-714.58,-8469.9,0
2182.2,-8215.1,0
4823.6,-6998.8,0
6900.4,-4963.3,0
8169.6,-2347,0
8482.6,544.09,0
7802.8,3371.5,0
6209.7,5804.3,0
3889.9,7557.7,0
1114.8,8426.6,0
-1790.8,8309.2,0
-4486.8,7219.3,0
-6657.7,5284.5,0
-8049.3,2731.1,0
-8498.8,-141.91,0
-7953.6,-2998.3,0
-6477.5,-5503.8,0
-4243.3,-7365.1,0
-1512.4,-8364.4,0
1395.5,-8384.7,0
4140,-7423.6,0
6400,-5593.7,0
7911,-3109.1,0
8496,-260.59,0
8086.7,2618.4,0
6730.8,5191,0
4587.2,7155.9,0
1906.7,8283.4,0
-996.96,8441.3,0
-3783.9,7611.3,0
-6128,5890.4,0
-7754.9,3480.1,0
-8474.1,662.51,0
-8201.5,-2232.6,0
-6969,-4866.5,0
-4920.8,-6930.8,0
-2296.7,-8183.8,0
596.22,-8479.1,0
3419.4,-7781.9,0
5842.3,-6173.9,0
7581.5,-3843.3,0
8433.3,-1062.9,0
8298,1841.9,0
7191.6,4531.1,0
5243.4,6690,0
2681.6,8065.9,0
-194.14,8497.8,0
-3047.1,7935,0
-5543.5,6443.6,0
-7391,4198,0
-8373.5,1461,0
-8375.9,-1447,0
-7398,-4185.6,0
-5554.3,-6434.3,0
-3060.4,-7929.9,0
-208.37,-8497.4,0
2668.1,-8070.4,0
5232.2,-6698.8,0
7184,-4543.1,0
8294.9,-1855.8,0
8435,1048.8,0
7587.9,3830.7,0
5852.6,6164.1,0
3432.4,7776.2,0
610.41,8478.1,0
-2283,8187.7,0
-4909.2,6939,0
-6960.9,4878.1,0
-8197.8,2246.4,0
-8475.2,-648.33,0
-7760.7,-3467.1,0
-6137.9,-5880.2,0
-3796.7,-7605,0
-1011.1,-8439.7,0
1892.8,-8286.6,0
4575.2,-7163.6,0
6722.1,-5202.2,0
8082.3,-2631.9,0
8496.4,246.37,0
7916.2,3095.9,0
6409.4,5583,0
4152.4,7416.7,0
1409.5,8382.3,0
-1498.4,8366.9,0
-4231,7372.2,0
-6468.3,5514.6,0
-7948.6,3011.6,0
-8498.6,156.13,0
-8053.9,-2717.6,0
-6666.5,-5273.3,0
-4498.9,-7211.8,0
-1804.7,-8306.2,0
1100.7,-8428.4,0
3877.2,-7564.2,0
6200,-5814.6,0
7797.1,-3384.5,0
8481.6,-558.29,0
8173.5,2333.3,0
6908.7,4951.8,0
4835.3,6990.7,0
2195.9,8211.4,0
-700.41,8471.1,0
-3514.8,7739.3,0
-5917.8,6101.6,0
-7628.1,3749.9,0
-8445.7,959.19,0
-8274.8,-1943.7,0
-7135.3,-4619.2,0
-5160.8,-6754,0
-2582.2,-8098.3,0
298.59,-8494.8,0
3144.5,-7897,0
5622.3,-6374.9,0
7442.1,-4106.8,0
8390.8,-1357.9,0
8357.5,1549.8,0
7346,4276.2,0
5474.7,6502.1,0
2962.7,7967,0
103.89,8499.4,0
-2767.1,8037,0
-5314.2,6634,0
-7239.3,4454.5,0
-8317.1,1753.6,0
-8421.5,-1152.4,0
-7540.2,-3923.6,0
-5776.4,-6235.6,0
-3336.5,-7817.8,0
-506.14,-8484.9,0
2383.5,-8159,0
4994.2,-6878.1,0
7020.3,-4792.2,0
8224.8,-2145.4,0
8466.6,752.46,0
7717.5,3562.3,0
6065.1,5955.2,0
3702.9,7651,0
907.26,8451.4,0
-1994.6,8262.7,0
-4662.9,7106.8,0
-6785.6,5119.2,0
-8114,2532.4,0
-8492.8,-350.8,0
-7877.5,-3192.9,0
-6340.3,-5661.4,0
-4061,-7467.2,0
-1306.3,-8399,0
1601.2,-8347.8,0
4321.3,-7319.6,0
6535.6,-5434.7,0
7985,-2913.7,0
8499.8,-51.646,0
